	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
ABCD2	6864.73753275703	5023.03134955093	7780.69616117368	11404.9811703755	9910.62807527314	7257.67575007452	7694.63597441646	4727.57503421506	6083.2534143781	12512.2000045361	12847.4388443992	6945.21065792714	13423.5091693775	7189.32058282248	11055.2350197644	7059.52629058179	10594.5233649347	10390.1553247191	8363.9324224005	7252.72767791184	10301.2731832968	7487.44876877616	5136.98385094415	6826.27153682655	11105.8682191967	9693.20374181884	15348.183377247	6102.76249368188	9914.92481991731	6067.49186225845	8238.61943972835	7389.22508994414	7816.54141836986	8618.27223240322	12059.9373915551	5106.30556390052	4511.92237645641	5721.44434868259	12314.7100362239	8648.03024747599	5607.77416367501	8889.60569279021	3702.32871836079	5315.97824511723	7700.34131559507	8274.44558852499	8045.65216572273	8726.25668023173	10410.0000654493	12370.2019155251
ABCD4	5189.20047361617	7291.15677132609	11114.4234282456	10445.9014544642	8900.60785391205	10830.3516090151	7988.17723766832	2419.68766086911	5472.36136589704	13170.5240270092	14641.4653763657	7312.39137462901	11789.4831685221	10061.8287345773	11542.4520105399	3835.87567020697	12565.9644714972	8315.33284775593	7501.63539509325	3452.56308790938	13225.2271828303	8446.56409751293	8351.89147247891	6024.93535070439	9001.88573230278	12852.8048798585	11497.818080522	6384.55135523724	12035.1661277362	5597.04554556176	7665.76142826825	7803.96320698169	8481.91575966511	7266.92114950945	12010.1832614309	2549.50904333908	5246.82275010044	6933.93720758434	13053.7397299732	8135.9944163999	8584.88939171062	8768.34139649944	6842.72366161109	8503.12392235514	9978.9415548575	8329.14751138882	8273.42545247476	10859.1870902941	11290.4797111322	6296.88911986936
ABCG1	2971.71370180407	1961.27957966666	1513.95114763022	1771.45568404204	1362.66950349279	1992.70199976672	3578.80749313107	1476.11750158763	2205.22463759898	1993.61737710442	1611.85948709807	883.576853445483	3117.34086107907	2042.37306681657	1754.01178595498	2540.03117730919	2200.1602271608	2172.27680957503	1835.66415596366	2234.18726914553	2275.99046967949	1730.41907165723	1824.22598834873	3002.90736297775	1582.08263990591	2373.59937343667	1003.64703644423	2556.26686760456	1390.7901289545	2369.22547466919	817.469036502547	2179.89884887051	1475.39642945087	2284.36344638992	3165.0134916536	446.21236518099	1633.90886500603	1717.02203890667	1719.94662573387	1459.4316165969	1862.9554441478	2359.78326604803	2124.22629469667	1733.1465805026	2269.281642485	1285.73848374785	1384.74800295494	2136.17387057893	3056.75251250664	3118.08096009539
ABCG2	6522.98846830895	18122.5059873929	654.271884031675	6083.0306921422	10579.2878274731	520.41921746005	6829.6859863237	32423.9631033969	2551.97948481383	289.284975829132	824.538943415544	28012.3522799025	336.943997459791	4999.34371581734	4537.14935896979	6441.5300516142	949.073248276287	1433.69234113972	3213.70094920878	2331.38394484117	1624.04218043261	1891.2637035213	9263.23369425472	3867.55481090994	17793.3491677089	1787.68656145103	1469.08836124107	13002.2307479523	1768.23145958346	6619.0033625371	33447.6423068761	2796.08387786908	1504.84501354346	3300.71239019427	9221.05186357068	31124.0744237872	28821.5188368823	727.039399162768	2925.39287840693	12068.2388955922	1213.14931356031	8863.35716556072	34382.4897935918	1874.45670816107	8594.97809690056	19525.8333997168	9690.57074550603	6119.64697533664	2588.47875839176	3031.99836441633
ABHD1	170.979026101945	99.0702474759911	130.602954937208	92.5765636542723	106.3156611672	50.3637035213002	99.1618259049495	103.477573257818	239.367206353115	62.1232578182714	32.9620475252401	155.750523270131	112.885446934253	208.787583107609	57.5441947796109	84.0678958384634	101.193696133957	44.3942132479685	140.921768037429	15.3982762866289	129.16024378232	101.86573504063	129.617748091603	117.969748830337	56.6900270869244	191.455374292046	38.5175387835508	135.297962324551	73.3416646146269	167.775474021177	58.0766129032258	127.377597882295	124.106673233194	107.35331199212	65.8736148731839	275.431993351391	140.354770992366	157.731223836493	51.3600160059099	139.671737256833	106.868351391283	177.638561930559	290.026526717557	167.583643191332	74.9218603792169	102.454678650579	86.3514220635311	65.1357424279734	36.5320056636296	13.135730115735
ABHD10	5581.38802041888	7030.36382194559	3499.35325496702	3489.83482549022	3326.78698816729	3320.5850620148	4218.28099265802	1591.2049946215	5051.94842160344	5041.49725307482	4726.35051309633	2699.02229240918	2622.60442981376	4496.41598792753	7329.33481696886	3443.40203197294	5587.00336308791	4699.1397879703	5974.91020632719	3664.2676188131	6461.12514353478	3786.93845112041	4851.07726396143	5241.88934174886	1833.60447501264	5942.64906141863	3490.35697857671	3716.21811178864	5580.31405292966	5913.07798377377	2616.38321307301	6179.86767525499	4374.03250430928	4481.62383467904	6039.07138541842	1027.70708938685	2260.66588589795	5253.0579906427	5679.71449241177	2718.5194213248	4376.03359737685	4191.52760889851	3451.89790980313	6791.77484972589	4662.73795607123	4651.06682036444	3209.65421447919	3733.71607109994	4046.55500865097	3525.6114413095
ABHD14B	454.618746176726	466.756188924818	448.22220868596	222.244383675268	246.309284982957	235.701940149561	315.321709959305	716.015129537708	968.286885117096	693.763748234166	140.358967716015	330.825511735507	271.205359063751	644.250558829819	786.739724448865	201.761211880662	1359.33702936469	153.717034305784	376.226235565521	193.844939670032	388.593832216592	351.554050726422	795.120233025311	390.902901735378	108.71353252699	372.980918363379	96.5702388574243	606.678172102412	290.434195103617	399.135667906531	264.098503820034	414.489393557459	1346.46173356316	356.452523814461	719.256497573193	338.586244767299	463.23269987947	531.043092834277	133.642646612838	1252.65863580399	504.8995041408	485.916533878096	763.520356066693	440.225486722223	347.272916429062	829.31141375277	237.377924772224	728.079685195505	177.543903092964	130.148540027735
ABHD15	23.964028256587	33.0058221497168	21.2277271607978	14.9638389559222	22.8669539522285	23.8960847082	22.449299741443	11.1349790691948	5.49061961339572	20.1290691947796	39.7251292785028	8.85699335139128	15.5184437330707	23.0776548263974	26.2971943486826	3.27167261758188	19.218765390298	38.9873676434376	13.4009234178774	2.2004924895346	18.6327874907658	21.0026471312485	7.48778625954198	28.7836431913322	18.9751708323073	13.9341787737011	35.6449889189855	27.2050464786998	21.0809529672494	14.399864565378	72.5647177419355	19.8760434622014	17.3409505048018	20.9169108593942	20.337002893376	1.2122876138882	3.33435114503817	11.7196503324304	21.0685668554543	13.1152179266191	8.53761388820488	15.3943394484117	38.1772423664122	17.4261019453337	15.7392898916523	72.9834846712632	9.61209369613396	15.7112164491505	20.9078198103915	8.04693425264713
ABHD2	8421.88458951645	11222.7363452416	9815.5573037494	13178.0881083218	10340.4021309245	10916.8430487694	8364.74671376638	6218.44369587475	6869.27090083464	11067.2116642258	12749.0741694423	7782.66752692492	11651.7355421921	8621.38261495743	11040.3976084125	5916.71221030599	15840.9637607732	10292.7564205083	11139.2261727083	5830.70034474267	9408.37847755932	9216.52685299187	7449.75671353957	7479.83183970762	11089.6368630037	10224.9418198784	13851.6814922433	7448.68553911404	9347.02693023497	7826.92437887997	13323.4682300509	10695.733427792	8601.91866535336	10275.1161797068	14779.9543559727	6615.81860132972	7467.02088790679	6798.2537552327	12997.9445757462	8780.27065254863	8987.61659287964	12286.5636034034	6554.87114202491	9764.21458715121	9530.86260160837	10764.1815642699	9854.41971558729	10536.8691673039	14764.1879409725	7909.29706450317
ABHD3	2489.99538563227	2828.81950776967	3349.28705270934	2067.00038556746	4383.92822146477	3747.01956220272	3320.8537759691	5005.88464612035	2287.22822742648	3206.77769929626	4914.72412071178	7167.90829935588	3851.14929172229	2287.4803924364	2528.34997550513	1643.03941691831	4142.69130509727	3006.9793024793	2779.97935846758	2770.94176311253	2362.18143184852	1624.52447672987	4177.38480112495	2096.44452157234	6219.22922342177	3813.86414948353	4033.48506032997	1538.76320455164	2772.95533793854	2440.00746251247	1933.50016977929	2400.89638033152	2787.33260280719	2313.34772508716	2437.98100325302	8931.35198965772	4917.25666130976	1495.0263481901	3492.12762723726	3758.9404801773	1703.17018403556	3185.51261680426	2010.5180474086	3170.55607654324	2552.36073018054	1350.21950012312	4245.91554543216	2919.40378646691	3253.50680413173	2708.26844567711
ABHD5	8071.92038950414	6132.48042767208	5242.21201933669	6852.90289532005	5571.29212353711	5799.7942923055	7955.26735677303	7104.86551069869	4940.08533847315	6298.92648816081	4693.49766611802	8128.16763281017	6896.60106792467	6476.35352883332	5480.20844841496	7753.86233158154	6344.53661752032	7302.40760248318	7215.3025775347	11092.6517606501	8630.79149159528	7561.25321349421	6124.90159903576	6885.8291888827	6277.74594789655	6070.23008385282	3991.87833538537	8459.2586414903	5096.30842001581	7122.38023950544	3174.866012309	8722.09986524579	5883.77389805467	7532.4166734276	6609.59870804119	8384.72142821965	8947.57714744877	6837.88524993844	6341.78295545562	5550.77940408766	6873.31348280823	6123.33014181755	6078.22399507834	6732.22963024404	6065.11821629687	3144.10611394977	7161.22979746368	7494.96016459519	8137.85807917741	6741.55700047953
ABI3	3.70125	4.00625	0	2.975	31.28	0	2.39375	70.295	0.04375	0	1.785	27.965	0	0.04375	3.61375	4.2525	0.63875	0	1.19	0	0	0	10.115	2.555	49.00625	0.595	4.165	0.30625	1.19	22.95	4.88125	0.6825	0	2.365	1.91625	102.765	76.585	0	22.355	35.445	1.785	0.4375	3.10875	0.595	4.80375	4.86375	10.2025	26.52	0.04375	0
ABL2	6362.0314411151	16514.8359449319	10595.6423903887	15555.1339228087	11063.1625637968	8215.2263222696	9956.36671127153	10737.6475289986	7598.64924798144	11028.850051193	11343.019101077	13052.8395680348	9492.67491154629	8944.33586328231	12877.853080198	5378.73027942301	10632.2536899778	8462.10295040112	6976.38876709133	3660.89807929082	11141.0544972071	4240.96467618813	10289.9013177983	9728.56734418538	14699.1056166487	7655.35722909835	13258.774543216	8453.93028583833	9297.75296763825	7544.65815977397	27277.8729626486	7881.66244365531	8586.31029303127	15439.252337122	20143.413418979	16091.5820783058	11671.361820008	7254.44336370352	15380.1696945269	15730.9206500862	6149.18199004653	13080.2642472038	12089.8933929289	7173.47662346583	10526.7112760015	19484.4187847821	15757.3365845851	11542.3296769009	11819.6971672132	4539.9359037831
ABLIM1	26078.2750469971	27269.9879859284	27672.3185279747	36023.8209447375	39102.4718824764	23195.140134009	23037.5324180426	29338.7013102166	26615.6505403615	33427.0733744605	36258.6651892197	52390.9702985394	29410.4498023562	27125.2695342572	32302.1130958637	15599.7878679415	37991.1557587417	30957.238277453	34953.4226297645	19894.4242797341	27736.2135285579	24920.5055035705	36579.933915227	23621.4542672274	47494.952270717	33389.3315924908	45318.792953706	21716.0736927157	28861.797033917	28494.86621781	31706.8416702037	26750.6509821602	33111.6288598867	27641.5885737892	39568.8974334329	62210.8207793647	34937.2058798714	25241.7287613888	38017.9166617634	43547.8152437823	28394.8154173201	30056.1474479646	24145.1669631378	31806.1970890628	30781.9555113953	32912.5489192933	32425.2724692194	35157.423234101	36499.3935100734	20503.2707007608
