	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
ABCD2	5921.67679039386	5107.43304993585	5504.2423087391	8914.28302433935	7387.94686789616	5429.09653572493	3335.94799634521	4673.65357631644	2514.89334491116	9200.60000064801	8011.34840634275	3713.45866541816	8942.78702419679	4162.6172261175	6591.17643139491	7964.21804151168	8006.50333784782	9770.02218924558	5711.27606034293	6621.24681113026	3287.32474047098	5217.06410982517	4751.71197870631	2312.61021954665	5503.55260274239	5906.60053454555	9838.02619674957	2710.10892766884	6377.2749742739	4744.49883746549	5897.51706281834	6634.46072713488	3292.07734548141	5898.03889034332	7068.99105593644	2291.75793770007	3053.56033949377	4166.77776409751	10391.387148032	4088.86146392514	2635.11059481072	6025.80081325574	2535.76124548011	3023.42546358818	6387.90590222787	6614.06365550357	7116.37888081753	7961.60809717596	5912.28572363561	5689.45741650358
ABCD4	6184.4572105166	5882.87953876087	5246.77477546365	8020.12877920917	4194.08683627315	9077.19308700216	3729.31103395262	1408.95538012416	3599.90876655672	8399.07486100131	9168.20933948081	5030.19876780415	7930.78330978888	4295.26124779676	6489.92171579142	4127.12509574385	6166.13778164245	6340.19040682228	5732.80505644189	3411.50901255848	6297.31816897575	4727.22344250185	4882.41306749699	3692.84790724348	2730.69796175754	4571.25783997978	9746.68829721743	3849.07876503389	6651.73801824803	2454.14936365168	3378.10877546689	5087.70902956881	5056.55939423787	3543.70302135849	6835.45475163299	2157.92986333415	1970.97467858578	4967.41960108348	8376.53424713902	5832.71348805713	6447.26991310152	3999.76305664278	4704.38909451587	3828.16056033645	5791.4202221225	5663.44964448412	4766.77506463925	6478.5981557563	8252.06853016174	3120.98415998134
ABCG1	887.816243114867	642.897082809523	1273.85016394717	626.065097720292	266.23850049897	1721.67171425239	2430.82964187587	309.302500226804	1689.74637679985	614.373911014917	890.26564101401	659.225264777926	541.90583729701	1460.33900954522	1306.14454085071	1144.7187396156	1069.16574673726	974.610972796433	2281.38059370909	2105.88389559222	1109.99863852564	1311.48843880818	534.032284049819	1060.70105185396	644.72609141513	1240.51419620524	1870.66386234918	1020.60955251494	1673.25573270779	1381.60363923846	794.638433786078	1200.98554983864	1946.77091849298	2268.1947780557	1662.43049880766	399.173195025856	1502.98698071515	1595.71743412952	1330.1352322477	1363.34737379956	1627.70792059254	1398.68332372115	770.889470670952	1617.0209400718	2264.46880606929	258.676926249692	1128.67828613642	1469.16769579699	977.678930358092	1377.01156572791
ABCG2	4148.14120975842	14300.2151410561	266.038840575954	209.1472417346	3584.04111821045	87.9170310657214	2251.09799804624	20277.8518719138	2212.13992640198	970.469282261305	125.934134773649	12541.1931828432	64.991999637113	1448.04910225962	4178.02133699568	9805.07572165917	146.724749753755	3768.81319159139	2025.67156417268	2046.91199212017	2131.57745434752	1076.7519576459	3238.03338489353	1734.50783012999	3620.47845252984	1018.24093735015	215.155480177296	1694.03296399318	319.604494226208	4285.85762321959	19799.3774724109	3142.86912540987	2133.69214479192	1259.81605574204	482.721694795811	15889.4392033982	21638.2169766975	1003.14848559468	3157.34183977242	6595.60555651317	1473.16418765147	6517.33673793725	12418.7842562274	1600.7795297373	373.425442414365	10883.2619142453	636.510106500862	3639.94956790523	110.211251198823	2017.28548063091
ABHD1	108.139860871706	127.581463925142	88.0861364196011	39.3680805220389	109.616523023886	13.0519576459	103.165975129279	183.782510465403	79.1953151933021	61.1604654026102	4.13743536074858	109.821503324304	47.8407781334647	204.826797586801	14.7920278256587	27.2954136912091	17.456242304851	5.05631617828121	12.2745382910613	2.1997537552327	78.3086062546171	25.1236764343758	100.231106870229	175.995678404334	82.3842895838463	20.2079106131495	4.50250554050726	111.75685176065	99.3345235163753	57.825067717311	45.4395161290323	112.768228268899	125.729524747599	13.4790445703029	78.553373553312	194.918856193056	85.9078244274809	81.3901748337848	103.765716572273	54.6673910366905	297.981193055898	167.234080275794	141.289503816794	230.511949027333	91.8459800541739	56.6363826643684	59.050203151933	143.019391775425	8.36171509480424	5.87653287367643
ABHD10	1904.19828863127	4215.62340313509	3148.76475070957	3838.69068935575	2087.2552840239	2989.36929457354	3146.89728466543	611.457856374499	3411.70691737192	5166.78532186783	1433.19293044233	2286.57461320131	2782.51491854482	4473.77371256108	3961.90497385269	2365.77171885328	2677.57190901256	2656.59139828147	3091.98717233246	1892.18108840187	2082.30359193354	3329.84835016006	3686.72532342306	3383.12704882127	3185.65778214466	4933.80700877409	933.622425510958	4076.31687311266	4806.1877218471	2769.58256911054	2053.19760186757	3661.40966789357	3294.14750061561	5058.37483352558	2623.7244836312	1203.95815562669	3227.09512655685	4288.86542723467	2361.2449274874	2085.64563161783	3844.86194248241	3866.50394412836	2278.27112997188	3727.53926424656	2903.3911365816	2966.86668862349	3007.95060206846	4817.53086729999	1971.93642980728	1618.65877732993
ABHD14B	171.802678025247	328.250884132117	211.603172669423	31.320626239324	166.044183568994	127.24313430708	110.188815708472	177.716447076815	659.326697873871	555.823392604881	506.765566816574	657.11793024793	507.88647986625	893.464365547117	982.105674921266	119.823030268666	523.47671848067	546.959576329398	82.0323193665029	65.8349913814331	1258.65626174523	520.650578675203	566.874319003616	1358.70041453363	99.3876475038557	569.711559766197	29.0814626939178	188.811167443202	165.776313586231	47.7336668437901	276.156929117148	693.64134193678	214.494533366166	54.2075034020659	126.179499653313	167.798034966757	313.890385697067	250.006156119182	586.091806658977	576.951233686284	804.557072020114	1046.84521912544	94.0743365809562	339.175069531746	75.7532737755803	231.758773393253	146.911132110318	170.439955027929	84.5062718704234	82.878362861105
ABHD15	2.99486117951244	20.4294031642453	4.31824673725683	7.42340556513174	5.26670770746122	7.27086924402856	17.3498999630633	3.16213986702783	23.7843742304851	15.5898670278257	27.6750184683575	13.6938561930559	11.5026348190101	21.1539506894853	1.47102776409751	0.467381802511697	10.4598236271854	25.4267668062054	18.9144176311253	12.3143560699335	15.2332553558237	8.71466387589264	11.7839694656489	11.1119490273332	22.2821672617582	20.2763112533859	3.8064269884265	21.0292923541	8.29727899532135	0.628552080768284	20.7949596774194	4.98229192317163	3.04870721497168	12.416701551342	13.6195718419109	10.1731839448412	0.476335877862595	12.1028071903472	17.5812238364935	2.87360256094558	13.9339448411721	10.7706199212017	32.168177480916	6.06087170647624	9.10561284166461	11.9976406673233	19.3731562423049	16.2444594927358	7.55825997291308	4.57813346466388
ABHD2	3675.12636993092	8567.24804932023	8245.07961482134	9705.58401547454	6307.91459013207	9912.26329268135	5096.1066733952	3789.63481369639	5539.03870011923	7787.88738060369	6094.7248813489	5664.80964670356	5057.39079174173	5462.62608785106	6477.3425154875	4676.24460147228	6332.56625153903	6310.53663150119	4481.46088181547	4143.10004924895	6946.05406822276	3726.07526471312	5662.5366733628	3597.40454852966	5520.37669471481	7640.42025998263	10216.9544988919	4883.95507701629	9220.86099003357	3728.98919698285	7476.78117572156	5756.10477539885	7421.27409505048	8410.15945424383	6897.27919371039	3092.83122876139	4401.2886982724	7757.32196503324	8003.8492251066	5052.18152179266	5254.51665612566	8348.93765762905	5242.55302028927	6957.60208387874	4698.83751451548	6440.74022346713	5020.05995936961	8900.69559532913	7313.45542013893	5034.47100921474
ABHD3	977.427912233181	1077.11707253852	1652.04100752991	2753.00005508107	2588.1326030664	1207.71708031467	676.836253709872	8693.41209230291	1694.17546106093	2571.53967132804	2467.24630295883	2801.98689990798	2034.0213273889	1214.7829132052	1887.04999650073	2955.29134527404	2257.81304358532	2185.4256146399	1382.8541940668	2146.27739473036	884.311633121217	1198.5034966757	2207.62640016071	1529.92064593891	5184.88988906025	1852.69487849765	3072.35500861857	1660.25188636452	1646.56504827693	1467.42963750178	1397.7857385399	1015.98519719022	2128.1903718296	1412.90681786959	1681.85442903615	8127.33599852253	1337.89380875854	1998.71804974144	3926.73251817675	2754.99149716819	1728.02431200508	1258.78751668632	1911.78829248694	812.650868077606	2310.19439002579	862.459928589018	3163.27364934745	4503.62911235242	2508.50097201882	924.038349382444
ABHD5	2021.98862707202	4188.21148966744	3371.74457419096	4470.55755647429	4451.89887479102	4376.54204175793	7296.752479539	4860.5522158141	4663.58361978188	3124.98949830869	2397.35680944543	4261.7382332586	2930.08586684638	5496.76478983333	2460.74406405928	5212.55176165451	2936.64808821719	9339.20108606903	6276.18608250496	4120.37882295001	5819.25592737075	5541.03617335632	5433.84308557654	4260.54702698324	3866.96370684236	5027.74715483612	5025.12547648362	5323.03694878433	5106.18691714512	3796.34003421506	1685.12371604414	4847.72855217797	4802.53912829352	3320.48809620394	2180.37124400588	5472.53163260281	5007.36816392125	4092.55503570549	4181.96899363652	3305.82562915538	5391.33049754403	2474.33287740251	3900.03199929691	3532.74709003486	4789.15974518527	1598.01515913568	3272.88997106624	3238.13716637074	3316.69401131106	6448.50814292565
ABI3	0.52875	2.14375	0	0.425	19.04	0	1.05625	56.185	0.00625	0	0.255	71.995	0	0.00625	0.51625	0.6075	0.09125	0	0.17	0	0	0	1.445	0.365	19.14375	0.085	17.595	0.04375	0.17	34.85	3.26875	0.0975	0	18.195	17.27375	41.395	20.655	0	0.765	2.635	0.255	2.0625	0.30125	0.085	17.68625	1.26625	1.4575	1.36	0.00625	0
ABL2	5037.29020587359	11542.5479921331	7338.23462719838	6012.59056040125	10515.8803662567	4118.17518889566	6388.76667303879	8819.52107557122	4437.09274971163	7398.40715017043	6508.14558586814	10658.834224005	7475.52498736376	6541.0479804689	8579.97901145686	4272.39003991757	5242.46481285398	5455.58613577159	4357.76982387019	1958.41401132726	3674.43635674387	1850.13781088402	4469.84304539976	6126.65247774077	8851.44365952125	6125.90817558548	10289.8249347451	5160.13289797691	7954.53613823404	3693.52259425342	16929.6961375212	4571.52320623647	4298.33004186161	6872.03604816029	11782.9162027113	10049.6545826151	5831.76597428686	3285.34905195765	14667.8813849324	5334.70295001231	2843.88314143522	5438.32346388626	11822.1276275613	7823.92523192369	7487.53018228593	21405.0598263974	9333.19094065501	4690.90423955728	5552.09959531617	2193.13370054044
ABLIM1	17268.182149571	16941.7125694183	16766.6169325678	22433.9744206768	23800.2102689252	18076.4485905727	13792.2189168632	34951.5287586024	19249.9500771945	21714.1533392086	23912.2378841742	27856.8528997913	23394.6356860509	17514.6099334653	16995.4447279805	21665.2554097059	19680.5936798202	27589.8911824933	17123.4889471092	14012.9177542477	15509.8876469368	14794.3579290815	22537.2762736039	19324.6363238896	25283.993181531	19590.904513213	24475.5418505294	15490.0105275308	23819.5424334167	16986.4094596871	14218.4059528862	24228.6644260229	18897.6612656981	25131.2269391127	23825.8424904904	24254.4029684807	21643.0294114102	17178.8183944841	24711.2738088233	30085.9736062546	15065.5450596172	20568.8782068521	17595.1667090197	19855.3138698661	19062.7079301993	18078.935559899	24558.6103527456	22375.7747477287	23613.6276442962	14517.4672429658
