	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
ABCB10	433.333333333333	268.333333333333	244.444444444444	2014.44444444444	514.444444444444	2496.11111111111	501.666666666667	193.888888888889	422.777777777778	946.111111111111	1447.22222222222	217.222222222222	888.333333333333	462.222222222222	1082.22222222222	478.333333333333	390.555555555556	2114.44444444444	268.888888888889	1098.88888888889	550	269.444444444444	626.666666666667	372.777777777778	710.555555555556	1562.22222222222	932.777777777778	404.444444444444	404.444444444444	242.222222222222	376.666666666667	497.222222222222	895	1026.11111111111	908.333333333333	160	223.888888888889	798.888888888889	985	559.444444444444	392.777777777778	1355.55555555556	410	266.666666666667	441.111111111111	1177.22222222222	310.555555555556	1179.44444444444	230	396.666666666667
ABCB4	76.1111111111111	423.888888888889	220.555555555556	105.555555555556	109.444444444444	27.7777777777778	228.888888888889	13.3333333333333	31.6666666666667	135.555555555556	60	157.222222222222	66.6666666666667	23.8888888888889	142.222222222222	18.8888888888889	57.7777777777778	196.111111111111	31.1111111111111	13.3333333333333	70.5555555555556	6.11111111111111	20.5555555555556	52.2222222222222	186.111111111111	83.8888888888889	291.666666666667	155	194.444444444444	96.6666666666667	472.777777777778	373.333333333333	118.888888888889	125.555555555556	121.666666666667	22.2222222222222	197.777777777778	7.22222222222222	20	101.666666666667	28.3333333333333	227.777777777778	132.222222222222	212.777777777778	60	213.333333333333	103.333333333333	112.222222222222	170.555555555556	9.44444444444444
ABCB8	565	588.333333333333	108.333333333333	387.222222222222	445.555555555556	545	802.222222222222	278.888888888889	719.444444444444	377.222222222222	491.111111111111	247.777777777778	981.666666666667	460	695.555555555556	94.4444444444444	803.333333333333	93.8888888888889	430	788.333333333333	696.111111111111	365.555555555556	423.888888888889	932.777777777778	211.666666666667	355.555555555556	702.222222222222	664.444444444444	467.222222222222	345.555555555556	357.222222222222	661.666666666667	1493.33333333333	696.111111111111	760.555555555556	355	463.888888888889	819.444444444444	399.444444444444	895	623.888888888889	1047.77777777778	526.111111111111	1108.33333333333	452.777777777778	1148.33333333333	450.555555555556	1273.33333333333	658.888888888889	590.555555555556
ABCB9	26.6666666666667	185.555555555556	261.666666666667	232.222222222222	228.333333333333	169.444444444444	121.111111111111	7.77777777777778	35	134.444444444444	368.888888888889	193.888888888889	193.888888888889	187.222222222222	298.888888888889	50	87.7777777777778	226.111111111111	116.666666666667	81.1111111111111	190.555555555556	69.4444444444444	60.5555555555556	94.4444444444444	167.222222222222	64.4444444444444	416.666666666667	25	133.888888888889	37.2222222222222	113.888888888889	120	96.6666666666667	181.666666666667	95	55	9.44444444444444	156.666666666667	299.444444444444	158.333333333333	118.888888888889	102.222222222222	79.4444444444444	127.777777777778	104.444444444444	181.666666666667	157.222222222222	201.111111111111	229.444444444444	40.5555555555556
ABCC12	1.11111111111111	30	11.6666666666667	20	0.555555555555556	0.555555555555556	48.8888888888889	36.6666666666667	0	1.11111111111111	0	3.88888888888889	10.5555555555556	31.6666666666667	0.555555555555556	2.77777777777778	30	36.6666666666667	62.7777777777778	18.3333333333333	0.555555555555556	42.7777777777778	60	36.6666666666667	6.11111111111111	33.8888888888889	8.33333333333333	0.555555555555556	2.22222222222222	6.11111111111111	0	18.3333333333333	1.11111111111111	33.3333333333333	24.4444444444444	0.555555555555556	6.66666666666667	33.3333333333333	3.33333333333333	48.3333333333333	41.1111111111111	1.66666666666667	30	34.4444444444444	0	38.8888888888889	36.6666666666667	0	12.7777777777778	18.3333333333333
ABCC3	171.666666666667	93.8888888888889	3.88888888888889	1.11111111111111	172.777777777778	0	90	858.888888888889	3.88888888888889	0.555555555555556	1.11111111111111	344.444444444444	6.11111111111111	1.11111111111111	3.33333333333333	343.888888888889	0	0	6.11111111111111	0	1.11111111111111	3.33333333333333	174.444444444444	2.22222222222222	688.333333333333	3.33333333333333	1.66666666666667	2.77777777777778	1.11111111111111	173.888888888889	135	1.11111111111111	6.66666666666667	3.88888888888889	47.7777777777778	858.333333333333	346.111111111111	3.33333333333333	3.88888888888889	178.333333333333	8.33333333333333	45	45	1.66666666666667	177.777777777778	185	4.44444444444444	171.666666666667	7.22222222222222	0
ABCC6	3.33333333333333	6.11111111111111	29.4444444444444	21.1111111111111	19.4444444444444	16.1111111111111	11.1111111111111	1.11111111111111	13.8888888888889	29.4444444444444	19.4444444444444	11.1111111111111	20	7.77777777777778	16.1111111111111	10.5555555555556	14.4444444444444	23.8888888888889	27.7777777777778	3.88888888888889	17.2222222222222	15	2.77777777777778	10	10.5555555555556	11.1111111111111	15	27.7777777777778	5	8.88888888888889	21.1111111111111	7.22222222222222	10.5555555555556	39.4444444444444	12.7777777777778	1.11111111111111	11.1111111111111	11.6666666666667	13.3333333333333	8.88888888888889	21.6666666666667	7.77777777777778	36.6666666666667	34.4444444444444	16.1111111111111	21.1111111111111	22.7777777777778	0.555555555555556	39.4444444444444	1.11111111111111
ABCC8	1879.44444444444	1874.44444444444	2602.77777777778	1038.88888888889	1008.88888888889	1324.44444444444	1198.88888888889	436.111111111111	1396.11111111111	2445.55555555556	1723.88888888889	923.333333333333	2301.11111111111	2610	1651.66666666667	638.333333333333	1972.22222222222	818.333333333333	1068.88888888889	736.666666666667	1081.11111111111	1455	2563.33333333333	1720.55555555556	981.666666666667	1156.11111111111	1811.11111111111	638.333333333333	1138.33333333333	312.777777777778	1187.22222222222	1498.33333333333	2303.33333333333	1346.66666666667	2928.88888888889	482.222222222222	1839.44444444444	1741.66666666667	1360	1065.55555555556	1337.77777777778	1471.11111111111	1189.44444444444	1894.44444444444	5364.44444444444	1487.77777777778	1733.88888888889	1943.33333333333	2261.66666666667	823.888888888889
ABCC9	1181.11111111111	2015.55555555556	1952.22222222222	3893.33333333333	3698.88888888889	1885.55555555556	2053.33333333333	1602.22222222222	1457.77777777778	3259.44444444444	1757.77777777778	2875.55555555556	2773.33333333333	1589.44444444444	2252.22222222222	1065	1950	3323.33333333333	1502.77777777778	1358.33333333333	1858.33333333333	1052.77777777778	1579.44444444444	1368.88888888889	1697.77777777778	2450.55555555556	3461.11111111111	1232.77777777778	1347.77777777778	389.444444444444	2046.11111111111	1490	1750	1223.88888888889	3032.22222222222	5558.88888888889	2495	2282.77777777778	2572.77777777778	2738.88888888889	830	938.333333333333	1270	1997.77777777778	1830	1499.44444444444	2408.88888888889	2739.44444444444	4037.77777777778	1703.88888888889
ABCD1	114.444444444444	6.11111111111111	113.888888888889	0.555555555555556	122.777777777778	125.555555555556	1.66666666666667	0.555555555555556	1.11111111111111	114.444444444444	19.4444444444444	131.111111111111	18.3333333333333	1.66666666666667	1.66666666666667	0	9.44444444444444	16.6666666666667	0	0.555555555555556	0.555555555555556	0	0.555555555555556	0.555555555555556	8.33333333333333	115	26.1111111111111	1.11111111111111	114.444444444444	0	117.222222222222	1.66666666666667	2.77777777777778	0.555555555555556	0.555555555555556	113.888888888889	0	9.44444444444444	358.888888888889	17.2222222222222	0	1.66666666666667	1.66666666666667	0.555555555555556	228.888888888889	236.666666666667	237.222222222222	8.88888888888889	139.444444444444	0
ABCD2	2316.66666666667	2839.44444444444	3487.22222222222	4421.66666666667	2718.88888888889	4167.77777777778	1948.88888888889	1906.11111111111	2142.77777777778	5213.88888888889	3309.44444444444	1499.44444444444	4736.11111111111	1694.44444444444	2981.66666666667	2320.55555555556	2110	3469.44444444444	2275.55555555556	2116.66666666667	3452.77777777778	1325	1350.55555555556	1516.66666666667	3663.33333333333	2882.22222222222	5503.88888888889	1231.66666666667	3120.55555555556	1909.44444444444	3488.88888888889	2804.44444444444	1072.22222222222	3579.44444444444	3215.55555555556	1487.77777777778	1443.88888888889	3602.77777777778	4278.33333333333	1352.77777777778	1399.44444444444	1993.33333333333	1135	1512.22222222222	3118.88888888889	2467.22222222222	3100.55555555556	3312.22222222222	4647.22222222222	2538.33333333333
ABCD4	1710	2343.88888888889	4041.11111111111	4078.33333333333	2771.11111111111	2484.44444444444	2901.66666666667	983.888888888889	1588.88888888889	4382.22222222222	2616.66666666667	3163.33333333333	5396.66666666667	1750.55555555556	3193.88888888889	951.666666666667	3178.88888888889	3486.66666666667	1835	1395	3940	2015.55555555556	1744.44444444444	1145.55555555556	2977.22222222222	3367.22222222222	3281.11111111111	1721.66666666667	3182.77777777778	3553.88888888889	3042.22222222222	2482.77777777778	2621.66666666667	2131.11111111111	3643.33333333333	550	1083.88888888889	4412.77777777778	2896.11111111111	1801.11111111111	2900.55555555556	4282.22222222222	2430	3417.77777777778	2820	2285.55555555556	3852.77777777778	2253.33333333333	3251.66666666667	3059.44444444444
ABCG1	941.111111111111	818.888888888889	737.777777777778	489.444444444444	415	617.777777777778	497.222222222222	731.666666666667	772.777777777778	595.555555555556	966.666666666667	599.444444444444	397.222222222222	172.777777777778	500	1604.44444444444	1031.11111111111	393.888888888889	711.111111111111	766.111111111111	520.555555555556	570.555555555556	938.333333333333	380.555555555556	625	1215	242.222222222222	876.666666666667	480	1737.22222222222	572.777777777778	845.555555555556	200	548.333333333333	417.222222222222	98.8888888888889	936.666666666667	281.666666666667	407.222222222222	487.222222222222	1176.66666666667	672.222222222222	760	86.1111111111111	753.888888888889	986.111111111111	343.333333333333	491.666666666667	213.333333333333	814.444444444444
ABCG2	2079.44444444444	2677.22222222222	2.22222222222222	1644.44444444444	9088.33333333333	1027.77777777778	155.555555555556	9405	1127.77777777778	2.22222222222222	2.77777777777778	6811.11111111111	515	1025.55555555556	1645.55555555556	1025.55555555556	1.11111111111111	1033.33333333333	3.88888888888889	1025.55555555556	621.666666666667	21.6666666666667	2981.66666666667	2056.66666666667	9318.88888888889	103.333333333333	8.88888888888889	2049.44444444444	1.66666666666667	8422.77777777778	11121.1111111111	765	1.11111111111111	2615	2061.11111111111	12691.6666666667	5292.77777777778	526.666666666667	6.66666666666667	7919.44444444444	9.44444444444444	6273.88888888889	12474.4444444444	13.8888888888889	3645	3169.44444444444	419.444444444444	2015.55555555556	1542.77777777778	512.777777777778
ABHD1	6.66666666666667	86.1111111111111	48.8888888888889	31.1111111111111	27.7777777777778	3.88888888888889	10.5555555555556	32.2222222222222	42.2222222222222	63.3333333333333	1.11111111111111	67.7777777777778	6.11111111111111	81.6666666666667	46.1111111111111	17.2222222222222	5	0	4.44444444444444	12.2222222222222	60	27.7777777777778	43.3333333333333	66.1111111111111	0.555555555555556	66.6666666666667	15.5555555555556	51.1111111111111	10	30.5555555555556	44.4444444444444	66.1111111111111	16.1111111111111	1.11111111111111	13.8888888888889	111.111111111111	52.7777777777778	51.1111111111111	1.11111111111111	33.3333333333333	33.3333333333333	9.44444444444444	30.5555555555556	0	6.66666666666667	71.1111111111111	48.3333333333333	43.3333333333333	9.44444444444444	1.11111111111111
ABHD10	1702.22222222222	716.111111111111	1351.66666666667	1161.11111111111	1111.11111111111	1507.22222222222	1497.77777777778	563.888888888889	2381.11111111111	1427.22222222222	1193.33333333333	887.777777777778	582.222222222222	2983.33333333333	1587.77777777778	2068.88888888889	1975	1026.11111111111	1708.33333333333	1104.44444444444	1639.44444444444	403.888888888889	1417.77777777778	1297.77777777778	1262.22222222222	1377.77777777778	955	867.777777777778	2198.33333333333	1146.11111111111	1305	1149.44444444444	1836.11111111111	1762.77777777778	1335	437.222222222222	892.222222222222	1665	1148.33333333333	1315.55555555556	2417.22222222222	1386.66666666667	1389.44444444444	1243.88888888889	2126.11111111111	2192.22222222222	1093.88888888889	2386.11111111111	1436.11111111111	797.777777777778
ABHD14B	28.8888888888889	366.111111111111	80	13.3333333333333	22.7777777777778	266.111111111111	70	68.8888888888889	400	337.222222222222	293.888888888889	76.6666666666667	536.111111111111	52.7777777777778	310.555555555556	32.2222222222222	613.888888888889	21.1111111111111	870.555555555555	321.111111111111	586.666666666667	9.44444444444444	76.6666666666667	362.777777777778	74.4444444444444	149.444444444444	75.5555555555556	607.777777777778	8.88888888888889	621.111111111111	85.5555555555555	50.5555555555556	283.888888888889	290.555555555556	35.5555555555556	66.1111111111111	320.555555555556	565.555555555556	10.5555555555556	405.555555555556	10.5555555555556	31.6666666666667	158.888888888889	15.5555555555556	334.444444444444	63.3333333333333	20.5555555555556	14.4444444444444	67.7777777777778	50
ABHD15	5	17.7777777777778	5	8.88888888888889	9.44444444444444	16.6666666666667	10.5555555555556	0	0	13.8888888888889	6.66666666666667	0	11.6666666666667	6.11111111111111	2.22222222222222	4.44444444444444	6.66666666666667	3.33333333333333	2.22222222222222	0	2.22222222222222	3.33333333333333	0.555555555555556	11.6666666666667	6.66666666666667	7.77777777777778	13.3333333333333	1.66666666666667	11.1111111111111	6.66666666666667	13.3333333333333	16.1111111111111	14.4444444444444	0.555555555555556	21.1111111111111	1.11111111111111	7.22222222222222	6.11111111111111	13.8888888888889	7.77777777777778	2.22222222222222	3.88888888888889	2.22222222222222	0.555555555555556	20	8.33333333333333	3.33333333333333	4.44444444444444	8.33333333333333	1.11111111111111
ABHD2	2849.44444444444	2771.66666666667	3353.33333333333	4578.33333333333	4168.33333333333	2834.44444444444	2397.22222222222	2418.33333333333	2347.22222222222	3896.11111111111	2620	2810.55555555556	4310	4068.88888888889	4857.77777777778	1362.22222222222	4774.44444444444	4551.11111111111	2046.11111111111	2016.66666666667	3125	1465	1964.44444444444	2709.44444444444	4124.44444444444	4491.66666666667	4560.55555555556	1458.33333333333	4001.66666666667	3372.22222222222	3527.77777777778	2555.55555555556	1728.88888888889	2678.88888888889	4741.66666666667	2080.55555555556	3198.33333333333	3163.33333333333	3187.22222222222	2215.55555555556	3028.33333333333	4347.77777777778	3801.11111111111	3070	3632.77777777778	4076.11111111111	3165.55555555556	2535.55555555556	4346.66666666667	2198.33333333333
ABHD3	1312.77777777778	680	1510.55555555556	1437.77777777778	2571.66666666667	314.444444444444	848.333333333333	1318.88888888889	632.222222222222	298.888888888889	606.666666666667	2445	1677.77777777778	709.444444444444	1544.44444444444	896.111111111111	1002.22222222222	1567.22222222222	220.555555555556	1142.22222222222	567.222222222222	297.222222222222	1501.66666666667	1069.44444444444	947.222222222222	1448.88888888889	2374.44444444444	747.777777777778	490.555555555556	97.7777777777778	471.111111111111	1246.11111111111	724.444444444444	906.111111111111	1037.77777777778	4618.33333333333	2309.44444444444	348.333333333333	723.888888888889	1937.77777777778	1111.11111111111	815	323.888888888889	1079.44444444444	1376.66666666667	395	1476.66666666667	1154.44444444444	1215	368.888888888889
ABHD5	2041.66666666667	912.777777777778	2173.33333333333	1598.33333333333	2978.88888888889	2858.33333333333	1023.33333333333	2047.22222222222	1353.88888888889	1948.33333333333	1893.33333333333	2548.88888888889	2125.55555555556	2517.77777777778	1375.55555555556	3748.88888888889	2541.11111111111	1942.77777777778	3885.55555555556	4001.66666666667	1718.88888888889	706.666666666667	2282.22222222222	2806.11111111111	6122.77777777778	1985.55555555556	2122.22222222222	1857.22222222222	2030	3637.22222222222	1113.88888888889	1518.33333333333	1653.88888888889	1577.22222222222	2352.22222222222	2408.88888888889	1080.55555555556	1843.88888888889	1512.77777777778	1966.66666666667	3528.88888888889	1472.22222222222	1927.22222222222	2530.55555555556	2336.66666666667	769.444444444444	1492.22222222222	2446.11111111111	2167.22222222222	4170
ABI3	0	1.66666666666667	0	9.44444444444444	9.44444444444444	0	0	28.3333333333333	0	0	18.8888888888889	28.3333333333333	0	0	9.44444444444444	0	0	0	0	0	0	0	0	9.44444444444444	9.44444444444444	0	9.44444444444444	0.555555555555556	0	9.44444444444444	1.11111111111111	9.44444444444444	0	0	0	37.7777777777778	9.44444444444444	0	18.8888888888889	18.8888888888889	0	0.555555555555556	0.555555555555556	0	9.44444444444444	0	0	18.8888888888889	0	0
ABL2	3750	4438.33333333333	3707.77777777778	3355	8836.66666666667	5996.66666666667	4148.33333333333	4588.88888888889	2743.33333333333	6265.55555555555	4891.11111111111	3154.44444444444	2673.88888888889	2062.22222222222	4622.22222222222	1447.77777777778	2591.66666666667	4631.11111111111	3187.22222222222	532.222222222222	3002.22222222222	1374.44444444444	3641.66666666667	2814.44444444444	6592.22222222222	1959.44444444444	3798.88888888889	3463.88888888889	2692.77777777778	3022.22222222222	11066.6666666667	3698.33333333333	2348.88888888889	5030.55555555556	2704.44444444444	4927.77777777778	2085	2702.77777777778	3346.11111111111	3491.11111111111	2761.66666666667	3145	6347.77777777778	3231.66666666667	4595	9608.88888888889	4553.88888888889	4566.66666666667	3860	1694.44444444444
ABLIM1	8475	7678.88888888889	10677.7777777778	10967.2222222222	16433.8888888889	11873.3333333333	7513.33333333333	18997.7777777778	7820.55555555556	13637.2222222222	10098.3333333333	13512.2222222222	13034.4444444444	10661.6666666667	8965	4610.55555555556	11446.6666666667	13350.5555555556	6346.11111111111	5350.55555555556	10320.5555555556	5650	11688.8888888889	5282.77777777778	16707.7777777778	10270	16759.4444444444	5632.77777777778	6427.77777777778	7721.11111111111	8458.33333333333	8227.77777777778	8428.88888888889	14821.1111111111	13498.8888888889	18015	15241.1111111111	13136.1111111111	10771.1111111111	10663.3333333333	13165	10557.7777777778	11365.5555555556	7500.55555555556	12371.6666666667	8728.33333333333	7905	9997.77777777778	11374.4444444444	4835.55555555556
ABLIM2	300.555555555556	606.666666666667	306.111111111111	548.888888888889	431.666666666667	432.222222222222	377.222222222222	170.555555555556	353.333333333333	86.6666666666667	297.777777777778	531.111111111111	80.5555555555556	330.555555555556	607.222222222222	651.111111111111	338.333333333333	378.888888888889	653.888888888889	408.888888888889	217.222222222222	583.333333333333	309.444444444444	311.666666666667	248.333333333333	270	342.222222222222	244.444444444444	446.111111111111	355.555555555556	104.444444444444	342.777777777778	290.555555555556	542.777777777778	136.111111111111	190	155.555555555556	351.111111111111	180	260.555555555556	263.333333333333	245.555555555556	425.555555555556	258.333333333333	572.777777777778	337.222222222222	226.111111111111	354.444444444444	307.777777777778	360
ABLIM3	308.333333333333	688.333333333333	427.222222222222	619.444444444444	710.555555555556	330	304.444444444444	1989.44444444444	390	405.555555555556	609.444444444444	1275.55555555556	447.777777777778	646.666666666667	608.333333333333	259.444444444444	405	395.555555555556	514.444444444444	280	478.888888888889	502.222222222222	1083.33333333333	635.555555555556	1110.55555555556	356.111111111111	660	410	236.111111111111	608.888888888889	842.222222222222	579.444444444444	551.666666666667	817.222222222222	520.555555555556	1803.33333333333	1351.11111111111	588.888888888889	412.222222222222	991.666666666667	955	1816.66666666667	1707.77777777778	680	471.666666666667	853.333333333333	280	888.888888888889	341.666666666667	241.666666666667
ABO	35.5555555555556	18.8888888888889	10	0	0	37.7777777777778	9.44444444444444	87.7777777777778	9.44444444444444	0	18.8888888888889	82.7777777777778	15	18.8888888888889	26.1111111111111	4.44444444444444	9.44444444444444	0	6.66666666666667	0	0	1.11111111111111	0	9.44444444444444	8.88888888888889	13.8888888888889	13.3333333333333	0	0	8.88888888888889	26.6666666666667	18.8888888888889	28.3333333333333	13.8888888888889	1.11111111111111	52.2222222222222	27.2222222222222	13.8888888888889	4.44444444444444	46.6666666666667	2.22222222222222	0	49.4444444444444	4.44444444444444	0	5.55555555555556	36.6666666666667	0	2.22222222222222	0
ABR	2158.33333333333	6551.11111111111	2915	3531.11111111111	4618.33333333333	3922.22222222222	3340	3950.55555555556	3805.55555555556	5271.11111111111	3926.66666666667	5032.22222222222	3746.11111111111	4246.11111111111	4364.44444444444	1776.66666666667	5433.33333333333	3746.11111111111	2321.66666666667	1549.44444444444	4209.44444444444	4869.44444444444	6906.66666666667	4616.66666666667	4286.11111111111	3132.22222222222	4838.33333333333	1487.77777777778	3876.66666666667	1920.55555555556	2520	2881.11111111111	5455	3264.44444444444	3594.44444444444	6200.55555555556	6966.66666666667	4488.33333333333	5377.77777777778	2706.11111111111	4141.66666666667	3797.77777777778	2020.55555555556	5523.33333333333	4504.44444444444	2214.44444444444	3892.77777777778	4343.33333333333	5258.33333333333	1790.55555555556
